bjdCode,codeAptNm,codeHallNm,codeHeatNm,codeMgrNm,codeSaleNm,doroJuso,hoCnt,kaptAcompany,kaptAddr,kaptBaseFloor,kaptBcompany,kaptCode,kaptDongCnt,kaptFax,kaptMarea,kaptMparea_135,kaptMparea_136,kaptMparea_60,kaptMparea_85,kaptName,kaptTarea,kaptTel,kaptTopFloor,kaptUrl,kaptUsedate,kaptdEcntp,kaptdaCnt,ktownFlrNo,privArea,zipcode
1150010100,아파트,복도식,개별난방,자치관리,분양,서울특별시 강서구 양천로69길 65,297,성원건설,서울특별시 강서구 염창동 295- 염창강변성원,0,성원건설,A15704017,3,0236645785,30345,72,0,140,85,염창강변성원,41967,0267395785,18, ,20010630,6,297,18,23812.89,07535
1150010500,아파트,혼합식,,위탁관리,혼합,서울특별시 강서구 마곡서1로 131,237,SH공사,서울특별시 강서구 마곡동 734- 마곡엠밸리1단지,2,(주)한양,A15722009,4,0226639812,16133.56,0,0,130,107,마곡엠밸리1단지,36762.92,0226639811,13, ,20140619,0,237,13,16133.54,07598
1123010600,아파트,계단식,개별난방,위탁관리,분양,서울특별시 동대문구 장안벚꽃로 107,2182,장안1동 재건축주택조합,서울특별시 동대문구 장안동 336- 장안현대홈타운,2,현대건설,A13010006,22,0222145350,241445.365,575,0,511,1096,장안현대홈타운,366425,0222145336,28,www.aptner.com,20031028,45,2182,28,190446.79,02638
1138010500,,계단식,개별난방,자치관리,분양,,122,삼호건설,서울특별시 은평구 구산동 546- 구산동2단지e편한세상아파트,2,대림건설,A10022339,2, ,14135.364,91,15,0,16,구산동2단지e편한세상아파트,18600,023861671,15, ,20041011,,122,,,
1156012100,아파트,혼합식,개별난방,위탁관리,분양,,141,우승연립 재건축조합,서울특별시 영등포구 문래동3가 93-1 문래건영아파트,2,주) 건영,A10022428,1,0226780820,14888.085,40,32,0,69,문래건영아파트,19589,0226766024,16, ,19980406,1,141,,,
1147010200,아파트,계단식,,위탁관리,분양,,108,"목동현대,남부연립재건축주택조합",서울특별시 양천구 목동 947- 목동3차월드메르디앙아파트,1,월드메르디앙건설,A10021824,2, ,11609.02,108,0,0,0,목동3차월드메르디앙아파트,14970,0226439598,15,없음,20031024,0,108,,,
1144012400,아파트,계단식,개별난방,위탁관리,분양,서울특별시 마포구 연남로 52,466,연세맨션재건축조합,서울특별시 마포구 연남동 573- 코오롱하늘채,0,코오롱건설,A12186901,6,023379428,47429.78,135,15,112,204,코오롱하늘채,71856,023379425,15, ,20030628,16,466,15,41207.094,03976
1156011300,도시형 생활주택(아파트),복도식,개별난방,위탁관리,분양,,146,광희개발전문자기관리부동산투자회사(주),서울특별시 영등포구 당산동3가 564- 당산계룡리슈빌1단지,1,계룡건설,A10021966,1,0226333922,8457.319,0,0,71,75,당산계룡리슈빌1단지,12030,0226336177,1, ,20140915,5,146,,,
1156011300,도시형 생활주택(아파트),계단식,개별난방,위탁관리,분양,,146,광희개발전문자기관리부동산투자회사(주),서울특별시 영등포구 당산동3가 566- 당산계룡리슈빌2단지,1,계룡건설,A10021967,1, ,8420.726,0,0,86,60,당산계룡리슈빌2단지,11968,0226336177,1, ,20140915,0,146,,,
1171011100,아파트,복도식,,위탁관리,분양,,138,효성건설,서울특별시 송파구 방이동 51-4 효성올림픽카운티,4,효성건설,A10022027,1, ,7970.04,0,0,110,28,효성올림픽카운티,13509,024168440,18, ,20030930,2,138,,,
1129013400,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 성북구 동소문로 248,684,돈암 제 2-1 구역 재개발 조합,서울특별시 성북구 길음동 1276- 길음삼부,2,삼부토건,A13611004,6,029199665,53526.93,171,0,363,150,길음삼부,82701,029435369,15, ,19980202,17,684,15,53496.93,02735
1123010600,아파트,계단식,개별난방,위탁관리,분양,,124,금성 연립주택조합,서울특별시 동대문구 장안동 575- 장안월드메르디앙2차아파트,1,월드,A10021855,2, ,13487.49,123,0,0,1,장안월드메르디앙2차아파트,17604,0222418781,14, ,20070525,,124,,,
1144011000,주상복합,복도식,개별난방,위탁관리,분양,서울특별시 마포구 신촌로 150,350,주식회사한국토지신탁,서울특별시 마포구 노고산동 1-3 신촌포스빌,3,(주)포스코건설,A12172201,1,027067241,17181.475,0,0,349,1,신촌포스빌,20588.95,027067243,15, ,20040731,2,350,15,11179.61,04104
1121510500,,계단식,개별난방,위탁관리,분양,,146,케이비부동산신탁(주),서울특별시 광진구 자양동 510-5 이튼타워리버1차,4,인정건설(주),A10022137,2, ,25928.18,21,125,0,0,이튼타워리버1차,28996,024574310,26, ,20060327,4,146,,,
1153010200,,계단식,개별난방,위탁관리,분양,,100,보람건설,서울특별시 구로구 구로동 1271- 보람쉬움아파트,2,보람건설,A10022110,2,028381274,9647.024,88,0,0,12,보람쉬움아파트,14031,028381274,20, ,20030421,,100,,,
1120012200,,혼합식,개별난방,위탁관리,분양,,136,(주)중앙종합건설,서울특별시 성동구 용답동 15- 용답중앙하이츠아파트,2,(주)중앙종합건설,A10022175,1, ,13546.1,136,0,0,0,용답중앙하이츠아파트,171116000,0222131248,20, ,19951127,,136,,,
1168010500,아파트,계단식,개별난방,위탁관리,분양,,114,삼산아파트재건축조합,서울특별시 강남구 삼성동 126- 삼성파크아파트,2,세방기업(주),A10021856,1,025661373,16515.95,5,109,0,0,삼성파크아파트,24165,025561401,13, ,20011217,0,114,,,
1123010600,,계단식,개별난방,위탁관리,혼합,,116,일성트루엘아파트,서울특별시 동대문구 장안동 581- 일성트루엘아파트,1,일성건설,A10022117,2,0222160069,11165.232,82,0,0,34,일성트루엘아파트,14718,0222131150,13, ,20120726,4,116,,,
1132010500,아파트,계단식,개별난방,위탁관리,분양,,142,미라보건설,서울특별시 도봉구 쌍문동 160- 쌍문미라보아파트,2,미라보건설,A10022118,1,029986241,13080.194,75,0,0,67,쌍문미라보아파트,4492,029986242,15, ,19950220,5,142,,,
1138010500,아파트,계단식,,위탁관리,분양,,146,연희빌라재건축조합,서울특별시 은평구 구산동 548- 은평서해그랑블,1,서해종합건설,A10022261,2,023568382,11917.6,16,0,0,130,은평서해그랑블,11923,023568381,20, ,20220203,4,146,,,
1135010500,아파트,계단식,개별난방,위탁관리,혼합,서울특별시 노원구 노원로38길 76,1062,상계주공8단지 주택재건축 정비사업조합,서울특별시 노원구 상계동 680- 포레나노원 아파트,2,주식회사 한화건설,A10024547,13,0233924940,101785.7182,23,0,499,540,포레나노원 아파트,153921.4572,0233924938,30,forenanw.com,20201125,28,1062,30,76881.44,01677
1123010500,,혼합식,개별난방,위탁관리,분양,,141,한신공영,서울특별시 동대문구 답십리동 1001- 한신휴플러스그린파크 아파트,2,한신공영,A10022046,3, ,14978.51,99,24,0,18,한신휴플러스그린파크 아파트,23335,0222433165,12, ,20100930,,141,,,
1150010100,아파트,혼합식,,위탁관리,분양,,122,고려개발주식회사,서울특별시 강서구 염창동 262-2 염창대림아파트,2,고려개발주식회사,A10022042,2, ,11143.129,71,0,0,51,염창대림아파트,11144,0236640666,1, ,19991026,4,122,,,
1171010800,,계단식,개별난방,위탁관리,분양,,120,현대,서울특별시 송파구 문정동 104- 문정현대아파트,1,한국주택은행과 대한팔프 조합,A10022030,1,024097635,12616.4,120,0,0,0,문정현대아파트,12617,024087634,10, ,19910909,,120,,,
1159010200,아파트,타워형,,위탁관리,분양,서울특별시 동작구 성대로 164,771,(주)포스트개발,서울특별시 동작구 상도동 906- 상도 푸르지오 클라베뉴,4,(주)대우건설,A10022720,10,028230772,76513.1752,0,0,261,510,상도 푸르지오 클라베뉴,121475,028230771,18, ,20240229,27,771,18,57364.88,07046
1168010100,아파트,계단식,지역난방,위탁관리,분양,서울특별시 강남구 언주로 332,738,.,서울특별시 강남구 역삼동 754-1 역삼푸르지오,2,대우건설,A13592604,11,025632218,67654.218,0,0,376,362,역삼푸르지오,99362.945,025632217,24, ,20060102,20,738,24,53253.9962,06216
1123010600,아파트,계단식,개별난방,위탁관리,분양,,123,삼안  금성 월성연립 재건축조합,서울특별시 동대문구 장안동 573- 장한평월드메르디앙 1차아파트,1,월드건설(주),A10021838,2,0222461281,13452.03,119,0,0,4,장한평월드메르디앙 1차아파트,1758420,0222461280,14, ,20060608,5,123,,,
1150010100,,계단식,개별난방,자치관리,분양,,130,한국토지신탁,서울특별시 강서구 염창동 303- 염창동강변코아루아파트,1,서광건설산업,A10022108,3, ,15768.58,82,48,0,0,염창동강변코아루아파트,21256,0236613643,15, ,20070531,5,130,,,
1138010900,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 은평구 가좌로 342,114,홍익건설,서울특별시 은평구 신사동 19-117 신사 홍익아파트,2,홍익건설,A10022590,1, ,11494.974,0,0,50,64,신사 홍익아파트,15850,023882216,14, ,19951204,4,114,14,8406.3,03437
1141012000,아파트,혼합식,지역난방,위탁관리,혼합,서울특별시 서대문구 거북골로 84,1047,가재울뉴타운6구역주택재개발정비사업조합,서울특별시 서대문구 남가좌동 224- DMC에코자이,5,GS건설,A10025130,11,0269594998,96045.9,10,0,554,483,DMC에코자이,163482.755,0269594997,24,v2admin.aptmer.com,20191227,35,1047,24,70342.06,03687
1138010900,,복도식,개별난방,자치관리,분양,,116,삼부토건,서울특별시 은평구 신사동 361- 신사삼부아파트,1,삼부토건,A10022090,1,07073452514,11262.89,67,0,0,49,신사삼부아파트,11263,023722514,16, ,20010628,,116,,,
1147010300,,혼합식,개별난방,위탁관리,분양,,108,"명신,해풍 재건축주택조합",서울특별시 양천구 신월동 533-1 신월 금용아파트,2,금용종합건설 주식회사,A10022304,1, ,11446.53,39,22,0,47,신월 금용아파트,15678,0226977222,14, ,19980227,,108,,,
1171011400,,혼합식,개별난방,위탁관리,분양,,122,마천아남(주),서울특별시 송파구 마천동 9- 아남아파트,1,마천아남(주),A10022249,1,02430,9270.42,0,0,0,122,아남아파트,13282,024308073,0, ,19921214,2,122,,,
1168010500,,복도식,개별난방,위탁관리,분양,,112,삼성동연합재건축조합,서울특별시 강남구 삼성동 104- 삼성풍림2차아파트,1,풍림산업주식회사,A10022130,1,025401248,11513.95,56,0,2,54,삼성풍림2차아파트,13818,025401248,12, ,19981224,2,112,,,
1135010500,아파트,혼합식,개별난방,위탁관리,혼합,서울특별시 노원구 수락산로 12,810,대우건설,서울특별시 노원구 상계동 85-33 노원 센트럴푸르지오,3,상계4구역주택재개발정비사업조합,A10025133,7,029348578,71649.184,9,0,551,250,노원 센트럴푸르지오,106862.107,029348577,28, ,20210222,19,810,28,52139.53,01639
1174010700,아파트,계단식,개별난방,위탁관리,혼합,서울특별시 강동구 올림픽로91길 30,460,한국자산신탁,서울특별시 강동구 암사동 675- 힐스테이트강동리버뷰,3,현대엔지니어링,A10025174,5,024269916,47479.7523,0,0,143,317,힐스테이트강동리버뷰,47479.7523,024269915,26, ,20191112,11,460,26,35514.0952,05242
1121510900,아파트,혼합식,개별난방,위탁관리,분양,,122,효승주택,서울특별시 광진구 군자동 360-20 광진동양파라곤,4,동양건설산업,A10022248,3,024998360,23413.41,0,122,0,0,광진동양파라곤,23418,024998363,20, ,20080125,4,122,,,
1159010200,,계단식,개별난방,위탁관리(직영+위탁),분양,서울특별시 동작구 양녕로 170,141,약수아파트 재건축 조합,서울특별시 동작구 상도동 530- 상도동 롯데캐슬 비엔,2,롯데건설,A10024777,4,028157524,16235.3,42,0,0,99,상도동 롯데캐슬 비엔,26307.51,028157522,10, ,20101230,0,141,10,12830.68,07037
1117012900,아파트,계단식,지역난방,자치관리,사택 및 관사 등,서울특별시 용산구 이촌로88길 3,144,삼익주택,서울특별시 용산구 이촌동 300-10 점보,0,삼익주택,A14077401,1,027941082,30056.4,0,144,0,0,점보,30818,027941282,18, ,19740708,4,144,18,26975.01,04425
1153010200,아파트,계단식,개별난방,위탁관리,분양,,129,경남기업,서울특별시 구로구 구로동 1285- 대림역경남아너스빌,1,경남기업,A10021832,3,028638822,17129.14,32,97,0,0,대림역경남아너스빌,17130,028638822,15,없음,20090519,4,129,,,
1165010800,아파트,계단식,개별난방,위탁관리,분양,,110,서초맨션 재건축조합,서울특별시 서초구 서초동 1359-50 롯데캐슬주피터,2,롯데건설,A10021828,2,025218033,16730.07,18,92,0,0,롯데캐슬주피터,31350,025988033,12, ,20031129,,110,,,
1129013300,,복도식,개별난방,위탁관리(직영+위탁),임대,서울특별시 성북구 정릉로 104,227,남성개발(주),서울특별시 성북구 정릉동 1056- 이안테라디움 성북,3,대우산업개발(주),A10022655,2,0232960207,15120.2028,0,0,227,0,이안테라디움 성북,22062.1387,029439779,4, ,20230620,6,227,4,3920.6469,02812
1171011200,아파트,계단식,지역난방,위탁관리,분양,서울특별시 송파구 성내천로 50,328,아남아파트리모델링주택조합,서울특별시 송파구 오금동 67- 송파더플래티넘,3,주식회사쌍용,A10022649,2,024498331,36254.71,179,0,30,119,송파더플래티넘,50633,024498330,16, ,20240130,12,328,16,27600.63,05728
1171010800,아파트,계단식,,위탁관리,혼합,,1265,"현대엔지니어링,디엘이엔씨",서울특별시 송파구 문정동 136- 힐스테이트 e편한세상 문정아파트,2,문정동136번지일원재건축정비사업조합,A10022403,14,024498587,108,410,0,0,855,힐스테이트 e편한세상 문정아파트,167,024498586,18, ,20240830,38,1265,,,
1159010800,아파트,계단식,개별난방,위탁관리,분양,,100,대림산업,서울특별시 동작구 대방동 507- 대방2차e편한세상아파트,2,대림산업,A10022384,1,028134255,16032,0,100,0,0,대방2차e편한세상아파트,21197,028134265,18, ,20030627,4,100,,,
1117013100,,계단식,개별난방,위탁관리,분양,,122,현대건설,서울특별시 용산구 한남동 805- 한남동현대하이페리온아파트,3,현대건설,A10022228,2, ,30128.86,0,122,0,0,한남동현대하이페리온아파트,,027975989,17, ,20021227,,122,,,
1147010200,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 양천구 목동중앙남로3길 11,103,목단 재건축 조합,서울특별시 양천구 목동 768-5 목동금호타운아파트,1,금호건설(주),A10024823,1, ,10334.05,0,0,47,56,목동금호타운아파트,12681,0226527126,16, ,19951121,3,103,16,7560.01,07963
1168011200,,복도식,지역난방,위탁관리,임대,서울특별시 강남구 자곡로11길 28,1080,한국토지주택공사,서울특별시 강남구 자곡동 138-2 LH 수서2단지,2,효성중공업(주),A10022652,10,024454449,73020.453,0,0,1080,0,LH 수서2단지,73423,024454445,15, ,20240417,20,1080,15,32955.76,06369
1135010300,아파트,복도식,개별난방,위탁관리,임대,,100,한국토지주택공사,서울특별시 노원구 공릉동 428-7 서울공릉행복주택,1,뉴프린스 (주),A10022152,1, ,6587.8082,22,0,52,26,서울공릉행복주택,6046,0232965283,1, ,20190121,2,100,,,
1138011000,아파트,계단식,,위탁관리,분양,서울특별시 은평구 증산서길 79,122,임창재건축조합,서울특별시 은평구 증산동 255- 증산동 두산위브아파트,2,두산건설,A10022560,2,023750436,14162.45,32,0,0,90,증산동 두산위브아파트,18859,023777784,15,1002256000,20051004,5,122,15,11298.7233,03498
1154510300,아파트,계단식,개별난방,자치관리,분양,서울특별시 금천구 탑골로2길 24,87,금광건업,서울특별시 금천구 시흥동 1014- 금광포란재아파트,1,금광건업,A10022788,1,028969738,6718.6622,0,0,16,81,금광포란재아파트,,028961332,11, ,20040201,0,97,11,7408.3402,08657
1168010100,,타워형,지역난방,위탁관리,분양,서울특별시 강남구 언주로 563,229,지엘스포월드피에프브이(주),서울특별시 강남구 역삼동 653-4 원에디션강남,5,현대 엔지니어링(주),A10022749,2,025655801,30296.2555,0,0,229,0,원에디션강남,45633,025655800,15, ,20240206,8,229,15,9636.344,06135
1174010200,아파트,혼합식,지역난방,위탁관리,분양,서울특별시 강동구 아리수로 375,780,고덕강일1피에프브이,서울특별시 강동구 고덕동 - 고덕풍경채어바니티,2,제일건설,A10022715,6,024819116,96384.5,219,0,0,561,고덕풍경채어바니티,183800.11,024819115,27,https://v2admin.aptner.com/,20240130,40,780,27,69378.03,05206
1150010200,,혼합식,개별난방,위탁관리,분양,,105,성림연립재건축조합,서울특별시 강서구 등촌동 712- 등촌동코오롱오투빌2차아파트,1,코오롱건설(주),A10022348,1, ,11206.73,38,30,0,37,등촌동코오롱오투빌2차아파트,14859,0236631828,15, ,20021202,3,105,,,
1138011400,아파트,복도식,지역난방,위탁관리,임대,서울특별시 은평구 통일로 972,350,서울주택도시공사,서울특별시 은평구 진관동 122- 은뜨락행복주택,1,금호산업(주),A10025677,3,023572225,20287.361,0,0,350,0,은뜨락행복주택,30063.805,07073353765,15,hello.movill.net,20190208,7,350,15,14037.539,03311
1141011700,아파트,계단식,개별난방,위탁관리,혼합,서울특별시 서대문구 홍제천로 136,396,연희제1주택재건축정비조합,서울특별시 서대문구 연희동 747- 연희파크푸르지오 아파트,2,(주)대우건설,A10025822,5,023361186,41269.7206,35,0,136,225,연희파크푸르지오 아파트,64034.4057,023361185,19, ,20181221,13,396,19,31136.49,03695
1130510300,아파트,혼합식,개별난방,자치관리,분양,,146,(주)벽산건설,서울특별시 강북구 수유동 648- 수유벽산201아파트,0,(주)벽산건설,A10021929,1, ,12417.47,42,0,44,60,수유벽산201아파트,15617,029971019,15, ,19940212,,146,,,
1162010100,아파트,계단식,개별난방,위탁관리,분양,서울특별시 관악구 봉천로 387,2001,두산,"서울특별시 관악구 봉천동 1708- 봉천두산1,2단지",0,두산,A15106901,25,0232850169,217088.76,510,0,753,738,"봉천두산1,2단지",283601.04,0232850168,23, ,20001228,47,2001,23,166396.71,08750
1126010500,아파트,혼합식,개별난방,위탁관리,분양,,105,청광종합건설(주),서울특별시 중랑구 망우동 575- 망우동청광오뜨빌아파트,1,청광종합건설(주),A10021794,1, ,9871.951,70,0,0,35,망우동청광오뜨빌아파트,,024345059,15, ,20011218,0,105,,,
1165010800,,계단식,개별난방,위탁관리,분양,서울특별시 서초구 효령로74길 56,60,양지빌라재건축조합/(주)토다건설,서울특별시 서초구 서초동 1347-20 서초벽산블루밍아파트,2,벽산건설(주),A10022656,2,025876625,7206.644,18,0,0,42,서초벽산블루밍아파트,11098.73,025876621,12, ,20060608,0,60,12,5776.41,06726
1121510700,도시형 생활주택(아파트),복도식,,위탁관리,분양,,181,송산파트너스(주),서울특별시 광진구 화양동 116-2 동도센트리움캠퍼스파크,3,동도건설(주),A10022135,1, ,8,0,0,181,0,동도센트리움캠퍼스파크,8,024612344,20, ,20190927,3,181,,,
1156012800,아파트,계단식,개별난방,위탁관리,분양,서울특별시 영등포구 양평로17길 36,372,성원건설(주),서울특별시 영등포구 양평동4가 12- 양평성원,2,성원건설(주),A15086603,2,0226364262,43041.33,0,0,0,372,양평성원,46040.55,0226752467,19, ,19930710,11,372,19,31491.32,07209
1162010100,아파트,복도식,개별난방,위탁관리,혼합,서울특별시 관악구 양녕로6나길 18,277,SH공사,서울특별시 관악구 봉천동 1705- 봉천신봉,2,(주)국제종합토건,A15106001,2,028765070,20728.62,0,0,277,0,봉천신봉,20728.62,028765020,15,sinbong.aptgate.co.kr,19990511,3,277,15,12868.6,08746
1144010900,아파트,혼합식,개별난방,위탁관리,혼합,서울특별시 마포구 숭문길 98,927,염리2구역 주택재개발정비사업 조합,서울특별시 마포구 염리동 45- 마포자이 더 센트리지 아파트,4,GS건설,A10026036,12,0232752128,88378.777,12,0,466,449,마포자이 더 센트리지 아파트,148606,0232752126,25, ,20180928,33,927,25,64520.55,04127
1165010700,아파트,혼합식,지역난방,위탁관리,혼합,서울특별시 서초구 신반포로15길 1,641,신반포15차아파트주택재건축정비사업조합,서울특별시 서초구 반포동 12- 래미안 원펜타스,4,삼성건설,A10022556,6, ,82688.6538,219,219,0,203,래미안 원펜타스,158701,0259688440,35, ,20240607,0,641,,0,06503
1121510700,,복도식,개별난방,위탁관리,분양,,149,(주)무궁화신탁,서울특별시 광진구 화양동 530- 씨즈건대힐스,2,(주)신성건설,A10022318,1, ,5427.5,0,1,148,0,씨즈건대힐스,5428,0262398383,10, ,20170929,2,149,,,
1165010100,아파트,계단식,,위탁관리,분양,,122,-,서울특별시 서초구 방배동 3275- 방배동부센트레빌아파트,2,동부건설(주),A10021884,3,025919749,21,0,122,0,0,방배동부센트레빌아파트,0,025919748,22, ,20041112,3,122,,,
1114013600,,복도식,중앙난방,위탁관리,분양,서울특별시 중구 퇴계로46길 26,282,파빌리온충무로피에프브이(주),서울특별시 중구 묵정동 35- 힐스테이트 남산,3,현대건설(주),A10022761,2,0222799333,15920.03,0,0,282,0,힐스테이트 남산,32569.34,0222799332,9, ,20240129,6,282,9,11058.39,04619
1120010200,아파트,계단식,개별난방,위탁관리,분양,서울특별시 성동구 왕십리로31나길 22,480,한신공영,서울특별시 성동구 하왕십리동 990- 한신무학,1,한신공영,A13385705,5,0222917288,41769.42,237,0,0,243,한신무학,58197.86,0222964820,15, ,19890330,17,480,15,41769.42,04710
1174010800,아파트,복도식,,위탁관리,분양,서울특별시 강동구 천호대로 1024 ,160,정주시에스시(주),서울특별시 강동구 성내동 48-6 힐스테이트 천호역 젠트리스,7,현대엔지어링,A10022572,1,024884038,19480.4,0,0,0,160,힐스테이트 천호역 젠트리스,69710,024740611,45, ,20240530,2,160,45,13576,
1126010100,도시형 생활주택(아파트),복도식,개별난방,자치관리,분양,,149,(주)엠디플러스,서울특별시 중랑구 면목동 1535- 현대휴온아파트,1,현대아산(주),A10021891,1,024340334,6449.8,0,0,141,8,현대휴온아파트,6449.8,07045434200,1, ,20130329,0,149,,,
1123010500,아파트,혼합식,개별난방,위탁관리,혼합,서울특별시 동대문구 답십리로 141,1009,답십리제18구역 주택재개발정비사업조합,서울특별시 동대문구 답십리동 98-4 래미안미드카운티,3,삼성물산(주) 건설부문,A10026232,12,0233946832,144294.33,40,0,421,548,래미안미드카운티,144294.33,0233946830,21,http://midcounty.apartgo.com,20190405,28,1009,21,73177.88,02540
1130510100,,계단식,개별난방,위탁관리,분양,,117,신일건설,서울특별시 강북구 미아동 1358- 신일해피트리아파트,2,신일건설,A10022183,1,029886411,11302.29,74,0,0,43,신일해피트리아파트,,029886434,0, ,20060303,5,117,,,
1153010600,아파트,복도식,,위탁관리,분양,,123,(주)삼희산업,서울특별시 구로구 고척동 324- 고척신원프라자,4,신원종합건설(주),A10021933,1, ,11629.71,123,0,0,0,고척신원프라자,24390,0226180948,17, ,19970430,,123,,,
1150010100,아파트,혼합식,개별난방,자치관리,분양,,140,경찰아파트,서울특별시 강서구 염창동 264-27 염창삼성한아름아파트,1,삼성건설,A10021935,1,0236646844,13726.98,140,0,0,0,염창삼성한아름아파트,17677,0236646844,15, ,19930712,5,140,,,
1171010900,아파트,혼합식,개별난방,위탁관리,혼합,서울특별시 송파구 충민로4길 5,455,SH공사,서울특별시 송파구 장지동 845- 송파파인타운5단지,2,(주)진흥기업,A13821003,6,024035504,40090.6,0,0,225,230,송파파인타운5단지,57373.49,024035503,21, ,20080822,12,455,21,30770.04,05812
1153010100,,복도식,개별난방,위탁관리,분양,,120,(주)신성건설,서울특별시 구로구 신도림동 640- 신성은하수아파트,0,(주)신성건설,A10022406,1, ,12764.55,120,0,0,0,신성은하수아파트,1745650,0226713534,17, ,19970701,,120,,,
1121510400,아파트,계단식,중앙난방,자치관리,분양,서울특별시 광진구 아차산로 637,576,워커힐호텔,서울특별시 광진구 광장동 145-8 워커힐아파트,2,SK건설,A14380211,14,024570136,123530.5692,0,576,0,0,워커힐아파트,128991.828,024448132,13,walkerhill.apti.co.kr,19781113,20,576,13,109302.29,04964
1162010300,아파트,복도식,,위탁관리,분양,,129,칠성재건축위원회,서울특별시 관악구 남현동 1138- 예성그랑펠리체아파트,3,예성종합건설,A10021899,3, ,13,110,19,0,0,예성그랑펠리체아파트,19,0234712226,12, ,20070328,5,129,,,
1123010300,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 동대문구 왕산로23길 89,299,이수건설,서울특별시 동대문구 제기동 252- 제기이수브라운스톤,2,이수건설,A13006003,4,029232420,31361.4,0,0,20,279,제기이수브라운스톤,47613.25,029232410,21, ,20050314,4,299,21,24873.9,02575
1168010400,아파트,계단식,지역난방,위탁관리,분양,서울특별시 강남구 선릉로 748,214,1,서울특별시 강남구 청담동 23- 청담2차현대아파트,1,현대산업개발,A13510202,2,025459103,18190,0,0,0,214,청담2차현대아파트,23748,025459105,13, ,19880530,9,214,13,18150.88,06065
1159010700,아파트,계단식,,위탁관리,분양,,111,아주연립,서울특별시 동작구 사당동 1153- 사당kcc아파트,1,주)kcc건설,A10022181,2,025840585,12,88,23,0,0,사당kcc아파트,16,025840584,12,없음,20070720,5,111,,,
1147010300,아파트,계단식,개별난방,위탁관리,분양,서울특별시 양천구 남부순환로85길 16,189,대주건설,서울특별시 양천구 신월동 1028- 신월대주파크빌,1,대주건설(주),A15809601,3,0260934494,17147.1111,0,0,105,84,신월대주파크빌,22570,0226044494,24, ,20040731,5,189,24,13428.66,08080
1120010200,아파트,혼합식,개별난방,위탁관리,혼합,서울특별시 성동구 난계로 100,713,하왕 제1-5구역 주택재개발정비사업조합,서울특별시 성동구 하왕십리동 1071- 왕십리 자이 아파트,4,GS건설,A10026900,6,029300747,60136.99,0,0,562,151,왕십리 자이 아파트,99726.07,0222914256,20,www.wangsimnixi.com,20170728,17,713,20,43699.15,04711
1138011400,아파트,계단식,,위탁관리,분양,,146,DS네트웍스,서울특별시 은평구 진관동 65- 은평뉴타운엘크루,4,대우조선해양건설주식회사,A10022206,3,023896351,19,146,0,0,0,은평뉴타운엘크루,38,023896375,20, ,20170214,9,146,,,
1159010200,,계단식,개별난방,위탁관리,분양,서울특별시 동작구 국사봉길 178,123,조합,서울특별시 동작구 상도동 458- 상도1차갑을명가아파트,0,갑을건설(주),A10022916,2, ,12827.42,0,0,0,123,상도1차갑을명가아파트,17948,0232804434,13, ,20061016,4,123,13,10141.39,07051
1159010800,,복도식,개별난방,위탁관리,임대,,110,이영희,서울특별시 동작구 대방동 403-16 골든노블레스,2,크라운종합건설,A10022093,1,07076090102,4055.84,0,0,98,12,골든노블레스,5142,07076090100,14,db40314.kr,20231124,,110,,,
1126010200,도시형 생활주택(아파트),복도식,개별난방,자치관리,임대,서울특별시 중랑구 망우로50길 24,238,주식회사 조은집,서울특별시 중랑구 상봉동 90-3 봄작시티 24,3,주식회사 주함건설,A10022775,1, ,4246.6,0,0,238,0,봄작시티 24,12977,024356888,20, ,20230705,3,238,20,4246.6,02149
1141011100,아파트,계단식,개별난방,위탁관리,분양,서울특별시 서대문구 통일로 357,139,(주)한화건설,서울특별시 서대문구 홍제동 464- 무악재한화,2,(주)한화건설,A10023330,2, ,17561.64,52,0,0,87,무악재한화,17562.63,027375545,19, ,20010519,5,139,19,13244.58,03730
1171011200,아파트,복도식,개별난방,위탁관리,임대,서울특별시 송파구 양재대로72길 20,153,현대건설,서울특별시 송파구 오금동 11- 오금현대백조(임대),1,현대건설,A13873701,1,024000497,4743,0,0,153,0,오금현대백조(임대),7317.76,024000298,14, ,19970124,2,153,14,4743,05656
1120011300,아파트,혼합식,개별난방,자치관리(직영),분양,서울특별시 성동구 독서당로39길 22,66,중앙건설,서울특별시 성동구 옥수동 466- 한남하이츠빌라,1,중앙,A10022640,3,0240040001,9614.84,21,45,0,0,한남하이츠빌라,14189.19,0222989512,3, ,19870609,,66,3,9618.84,04732
1174010600,아파트,계단식,개별난방,자치관리,분양,서울특별시 강동구 명일로 172,800,길동진흥아파트주택재건축정비사업조합,서울특별시 강동구 둔촌동 630- 둔촌푸르지오,2,대우건설,A13470503,10,024780550,87978.48,121,0,179,500,둔촌푸르지오,130642.39,024786156,25, ,20100312,21,800,25,66944.96,05360
1117011800,,계단식,개별난방,자치관리,분양,,138,확인불가,서울특별시 용산구 원효로4가 109-4 풍전아파트,1,확인불가,A10022232,4,027114977,11517.93,30,0,0,108,풍전아파트,,027155600,6, ,19710531,0,138,,,
